index,Team,MP,W,D,L,GF,GA,GD,Pts,season,round,league_id
15,799,3,1,1,1,4,4,0,4,2019,6,141
16,534,4,1,1,2,3,6,-3,4,2019,6,141
17,711,3,1,0,2,4,5,-1,3,2019,6,141
18,722,2,1,0,1,1,4,-3,3,2019,6,141
19,535,3,0,2,1,2,3,-1,2,2019,6,141
20,797,3,0,2,1,2,4,-2,2,2019,6,141
21,718,3,0,2,1,2,4,-2,2,2019,6,141
22,860,2,0,1,1,1,2,-1,1,2019,6,141
1,724,4,3,1,0,7,2,5,10,2019,7,141
2,732,4,3,1,0,6,1,5,10,2019,7,141
3,547,4,3,1,0,6,2,4,10,2019,7,141
4,723,3,3,0,0,7,1,6,9,2019,7,141
5,4907,4,2,2,0,8,3,5,8,2019,7,141
6,728,4,2,2,0,8,4,4,8,2019,7,141
7,4906,3,2,1,0,5,3,2,7,2019,7,141
8,717,4,2,1,1,4,2,2,7,2019,7,141
9,726,3,2,0,1,4,2,2,6,2019,7,141
10,731,4,1,3,0,5,3,2,6,2019,7,141
11,722,3,2,0,1,2,4,-2,6,2019,7,141
12,716,4,1,2,1,6,6,0,5,2019,7,141
13,799,4,1,2,1,6,6,0,5,2019,7,141
14,4665,4,1,1,2,6,4,2,4,2019,7,141
15,544,3,1,1,1,6,6,0,4,2019,7,141
16,719,3,1,1,1,3,3,0,4,2019,7,141
17,534,4,1,1,2,3,6,-3,4,2019,7,141
18,711,3,1,0,2,4,5,-1,3,2019,7,141
19,535,3,0,2,1,2,3,-1,2,2019,7,141
20,797,3,0,2,1,2,4,-2,2,2019,7,141
21,718,3,0,2,1,2,4,-2,2,2019,7,141
22,860,3,0,1,2,1,3,-2,1,2019,7,141
1,724,4,3,1,0,7,2,5,10,2019,8,141
2,732,4,3,1,0,6,1,5,10,2019,8,141
3,547,4,3,1,0,6,2,4,10,2019,8,141
4,723,4,3,0,1,8,3,5,9,2019,8,141
5,726,4,3,0,1,5,2,3,9,2019,8,141
6,4907,4,2,2,0,8,3,5,8,2019,8,141
7,728,4,2,2,0,8,4,4,8,2019,8,141
8,4906,4,2,2,0,7,5,2,8,2019,8,141
9,717,4,2,1,1,4,2,2,7,2019,8,141
10,534,5,2,1,2,6,8,-2,7,2019,8,141
11,731,4,1,3,0,5,3,2,6,2019,8,141
12,722,3,2,0,1,2,4,-2,6,2019,8,141
13,4665,5,1,2,2,6,4,2,5,2019,8,141
14,544,4,1,2,1,7,7,0,5,2019,8,141
15,799,4,1,2,1,6,6,0,5,2019,8,141
16,797,4,1,2,1,3,4,-1,5,2019,8,141
17,716,5,1,2,2,7,10,-3,5,2019,8,141
18,719,3,1,1,1,3,3,0,4,2019,8,141
19,535,4,0,3,1,2,3,-1,3,2019,8,141
20,718,4,0,3,1,4,6,-2,3,2019,8,141
21,711,4,1,0,3,4,7,-3,3,2019,8,141
22,860,3,0,1,2,1,3,-2,1,2019,8,141
1,724,5,4,1,0,8,2,6,13,2019,9,141
2,547,5,4,1,0,9,3,6,13,2019,9,141
3,732,5,3,2,0,8,3,5,11,2019,9,141
4,717,5,3,1,1,5,2,3,10,2019,9,141
5,723,4,3,0,1,8,3,5,9,2019,9,141
6,728,5,2,3,0,9,5,4,9,2019,9,141
7,731,5,2,3,0,9,5,4,9,2019,9,141
8,726,4,3,0,1,5,2,3,9,2019,9,141
9,4907,5,2,2,1,8,5,3,8,2019,9,141
10,4906,4,2,2,0,7,5,2,8,2019,9,141
11,722,4,2,1,1,2,4,-2,7,2019,9,141
12,534,5,2,1,2,6,8,-2,7,2019,9,141
13,799,5,1,3,1,7,7,0,6,2019,9,141
14,4665,5,1,2,2,6,4,2,5,2019,9,141
15,544,4,1,2,1,7,7,0,5,2019,9,141
16,797,4,1,2,1,3,4,-1,5,2019,9,141
17,716,5,1,2,2,7,10,-3,5,2019,9,141
18,860,4,1,1,2,3,3,0,4,2019,9,141
19,719,4,1,1,2,3,4,-1,4,2019,9,141
20,535,4,0,3,1,2,3,-1,3,2019,9,141
21,718,4,0,3,1,4,6,-2,3,2019,9,141
22,711,4,1,0,3,4,7,-3,3,2019,9,141
1,724,5,4,1,0,8,2,6,13,2019,10,141
2,547,5,4,1,0,9,3,6,13,2019,10,141
3,726,5,4,0,1,7,2,5,12,2019,10,141
4,4907,6,3,2,1,10,5,5,11,2019,10,141
5,4906,5,3,2,0,9,5,4,11,2019,10,141
6,732,6,3,2,1,8,5,3,11,2019,10,141
7,717,5,3,1,1,5,2,3,10,2019,10,141
8,723,4,3,0,1,8,3,5,9,2019,10,141
9,728,5,2,3,0,9,5,4,9,2019,10,141
10,731,5,2,3,0,9,5,4,9,2019,10,141
11,722,4,2,1,1,2,4,-2,7,2019,10,141
12,534,5,2,1,2,6,8,-2,7,2019,10,141
13,544,5,1,3,1,7,7,0,6,2019,10,141
14,799,5,1,3,1,7,7,0,6,2019,10,141
15,797,5,1,3,1,4,5,-1,6,2019,10,141
16,4665,6,1,2,3,6,7,-1,5,2019,10,141
17,716,6,1,2,3,7,12,-5,5,2019,10,141
18,860,4,1,1,2,3,3,0,4,2019,10,141
19,718,5,0,4,1,5,7,-2,4,2019,10,141
20,719,5,1,1,3,4,6,-2,4,2019,10,141
21,535,4,0,3,1,2,3,-1,3,2019,10,141
22,711,5,1,0,4,4,8,-4,3,2019,10,141
1,724,5,4,1,0,8,2,6,13,2019,11,141
2,726,6,4,1,1,8,3,5,13,2019,11,141
3,547,6,4,1,1,9,5,4,13,2019,11,141
4,728,6,3,3,0,11,6,5,12,2019,11,141
5,4907,6,3,2,1,10,5,5,11,2019,11,141
6,4906,5,3,2,0,9,5,4,11,2019,11,141
7,732,6,3,2,1,8,5,3,11,2019,11,141
8,723,5,3,1,1,8,3,5,10,2019,11,141
9,717,6,3,1,2,5,3,2,10,2019,11,141
10,534,6,3,1,2,9,8,1,10,2019,11,141
11,731,6,2,3,1,10,8,2,9,2019,11,141
12,799,6,2,3,1,9,8,1,9,2019,11,141
13,722,5,2,1,2,3,6,-3,7,2019,11,141
14,544,5,1,3,1,7,7,0,6,2019,11,141
15,797,5,1,3,1,4,5,-1,6,2019,11,141
16,860,5,1,2,2,4,4,0,5,2019,11,141
17,4665,6,1,2,3,6,7,-1,5,2019,11,141
18,716,6,1,2,3,7,12,-5,5,2019,11,141
19,718,5,0,4,1,5,7,-2,4,2019,11,141
20,719,5,1,1,3,4,6,-2,4,2019,11,141
21,535,5,0,3,2,3,5,-2,3,2019,11,141
22,711,5,1,0,4,4,8,-4,3,2019,11,141
1,724,6,5,1,0,10,2,8,16,2019,12,141
2,726,6,4,1,1,8,3,5,13,2019,12,141
3,547,6,4,1,1,9,5,4,13,2019,12,141
4,4907,7,3,3,1,11,6,5,12,2019,12,141
5,728,6,3,3,0,11,6,5,12,2019,12,141
6,4906,6,3,2,1,9,6,3,11,2019,12,141
7,732,7,3,2,2,9,7,2,11,2019,12,141
8,723,5,3,1,1,8,3,5,10,2019,12,141
9,717,6,3,1,2,5,3,2,10,2019,12,141
10,534,6,3,1,2,9,8,1,10,2019,12,141
11,731,6,2,3,1,10,8,2,9,2019,12,141
12,799,6,2,3,1,9,8,1,9,2019,12,141
13,716,7,2,2,3,10,14,-4,8,2019,12,141
14,718,6,1,4,1,9,9,0,7,2019,12,141
15,722,5,2,1,2,3,6,-3,7,2019,12,141
16,544,6,1,3,2,7,9,-2,6,2019,12,141
17,797,6,1,3,2,4,6,-2,6,2019,12,141
18,4665,6,1,2,3,6,7,-1,5,2019,12,141
19,719,6,1,2,3,7,9,-2,5,2019,12,141
20,860,6,1,2,3,4,7,-3,5,2019,12,141
21,711,6,1,1,4,6,10,-4,4,2019,12,141
22,535,5,0,3,2,3,5,-2,3,2019,12,141
1,724,6,5,1,0,10,2,8,16,2019,13,141
2,726,7,5,1,1,10,3,7,16,2019,13,141
3,547,7,4,2,1,9,5,4,14,2019,13,141
4,723,6,4,1,1,11,5,6,13,2019,13,141
5,717,7,4,1,2,8,4,4,13,2019,13,141
6,731,7,3,3,1,14,8,6,12,2019,13,141
7,4907,7,3,3,1,11,6,5,12,2019,13,141
8,728,7,3,3,1,12,9,3,12,2019,13,141
9,4906,6,3,2,1,9,6,3,11,2019,13,141
10,732,7,3,2,2,9,7,2,11,2019,13,141
11,799,7,2,4,1,9,8,1,10,2019,13,141
12,534,7,3,1,3,10,11,-1,10,2019,13,141
13,722,6,3,1,2,4,6,-2,10,2019,13,141
14,716,7,2,2,3,10,14,-4,8,2019,13,141
15,718,6,1,4,1,9,9,0,7,2019,13,141
16,535,6,1,3,2,5,6,-1,6,2019,13,141
17,4665,7,1,3,3,7,8,-1,6,2019,13,141
18,544,6,1,3,2,7,9,-2,6,2019,13,141
19,797,6,1,3,2,4,6,-2,6,2019,13,141
20,719,6,1,2,3,7,9,-2,5,2019,13,141
21,860,6,1,2,3,4,7,-3,5,2019,13,141
22,711,6,1,1,4,6,10,-4,4,2019,13,141
1,724,7,6,1,0,13,3,10,19,2019,14,141
2,726,7,5,1,1,10,3,7,16,2019,14,141
3,717,8,5,1,2,9,4,5,16,2019,14,141
4,4907,8,4,3,1,12,6,6,15,2019,14,141
5,732,8,4,2,2,12,7,5,14,2019,14,141
6,547,7,4,2,1,9,5,4,14,2019,14,141
7,723,6,4,1,1,11,5,6,13,2019,14,141
8,731,7,3,3,1,14,8,6,12,2019,14,141
9,4906,7,3,3,1,10,7,3,12,2019,14,141
10,728,7,3,3,1,12,9,3,12,2019,14,141
11,716,8,3,2,3,11,14,-3,11,2019,14,141
12,799,7,2,4,1,9,8,1,10,2019,14,141
13,534,7,3,1,3,10,11,-1,10,2019,14,141
14,722,6,3,1,2,4,6,-2,10,2019,14,141
15,797,7,2,3,2,8,8,0,9,2019,14,141
16,718,7,1,5,1,9,9,0,8,2019,14,141
17,711,7,2,1,4,7,10,-3,7,2019,14,141
18,535,6,1,3,2,5,6,-1,6,2019,14,141
19,4665,7,1,3,3,7,8,-1,6,2019,14,141
20,544,6,1,3,2,7,9,-2,6,2019,14,141
21,719,7,1,3,3,7,9,-2,6,2019,14,141
22,860,7,1,2,4,5,10,-5,5,2019,14,141
1,724,7,6,1,0,13,3,10,19,2019,15,141
2,726,8,6,1,1,13,4,9,19,2019,15,141
3,547,8,5,2,1,10,5,5,17,2019,15,141
4,717,8,5,1,2,9,4,5,16,2019,15,141
5,4907,8,4,3,1,12,6,6,15,2019,15,141
6,723,7,4,2,1,12,6,6,14,2019,15,141
7,732,8,4,2,2,12,7,5,14,2019,15,141
8,799,8,3,4,1,11,8,3,13,2019,15,141
9,728,8,3,4,1,13,10,3,13,2019,15,141
10,731,8,3,3,2,14,9,5,12,2019,15,141
11,4906,7,3,3,1,10,7,3,12,2019,15,141
12,534,8,3,2,3,11,12,-1,11,2019,15,141
13,716,8,3,2,3,11,14,-3,11,2019,15,141
14,722,7,3,1,3,4,7,-3,10,2019,15,141
15,797,7,2,3,2,8,8,0,9,2019,15,141
16,718,7,1,5,1,9,9,0,8,2019,15,141
17,535,7,1,4,2,5,6,-1,7,2019,15,141
18,4665,8,1,4,3,9,10,-1,7,2019,15,141
19,711,7,2,1,4,7,10,-3,7,2019,15,141
20,719,7,1,3,3,7,9,-2,6,2019,15,141
21,544,7,1,3,3,8,12,-4,6,2019,15,141
22,860,7,1,2,4,5,10,-5,5,2019,15,141
1,724,7,6,1,0,13,3,10,19,2019,16,141
2,726,8,6,1,1,13,4,9,19,2019,16,141
3,547,8,5,2,1,10,5,5,17,2019,16,141
4,717,9,5,2,2,11,6,5,17,2019,16,141
5,4907,9,4,4,1,13,7,6,16,2019,16,141
6,799,9,4,4,1,13,9,4,16,2019,16,141
7,4906,8,4,3,1,13,9,4,15,2019,16,141
8,723,7,4,2,1,12,6,6,14,2019,16,141
9,732,9,4,2,3,12,8,4,14,2019,16,141
10,728,8,3,4,1,13,10,3,13,2019,16,141
11,731,8,3,3,2,14,9,5,12,2019,16,141
12,716,9,3,3,3,12,15,-3,12,2019,16,141
13,534,8,3,2,3,11,12,-1,11,2019,16,141
14,797,8,2,4,2,9,9,0,10,2019,16,141
15,711,8,3,1,4,8,10,-2,10,2019,16,141
16,722,7,3,1,3,4,7,-3,10,2019,16,141
17,718,8,1,6,1,9,9,0,9,2019,16,141
18,860,8,2,2,4,7,10,-3,8,2019,16,141
19,535,7,1,4,2,5,6,-1,7,2019,16,141
20,4665,8,1,4,3,9,10,-1,7,2019,16,141
21,719,8,1,4,3,8,10,-2,7,2019,16,141
22,544,7,1,3,3,8,12,-4,6,2019,16,141
1,724,8,7,1,0,15,4,11,22,2019,17,141
2,726,9,7,1,1,15,4,11,22,2019,17,141
3,547,9,6,2,1,12,5,7,20,2019,17,141
4,723,8,5,2,1,14,6,8,17,2019,17,141
5,717,9,5,2,2,11,6,5,17,2019,17,141
6,4907,9,4,4,1,13,7,6,16,2019,17,141
7,799,9,4,4,1,13,9,4,16,2019,17,141
8,4906,8,4,3,1,13,9,4,15,2019,17,141
9,732,9,4,2,3,12,8,4,14,2019,17,141
10,534,9,4,2,3,14,13,1,14,2019,17,141
11,728,9,3,4,2,13,11,2,13,2019,17,141
12,731,9,3,3,3,14,11,3,12,2019,17,141
13,716,9,3,3,3,12,15,-3,12,2019,17,141
14,4665,9,2,4,3,12,10,2,10,2019,17,141
15,797,8,2,4,2,9,9,0,10,2019,17,141
16,711,8,3,1,4,8,10,-2,10,2019,17,141
17,722,8,3,1,4,5,9,-4,10,2019,17,141
18,718,8,1,6,1,9,9,0,9,2019,17,141
19,535,8,1,5,2,8,9,-1,8,2019,17,141
20,860,8,2,2,4,7,10,-3,8,2019,17,141
21,719,8,1,4,3,8,10,-2,7,2019,17,141
22,544,8,1,4,3,8,12,-4,7,2019,17,141
1,724,8,7,1,0,15,4,11,22,2019,18,141
2,726,9,7,1,1,15,4,11,22,2019,18,141
3,547,9,6,2,1,12,5,7,20,2019,18,141
4,4906,9,5,3,1,14,9,5,18,2019,18,141
5,717,10,5,3,2,11,6,5,18,2019,18,141
6,723,8,5,2,1,14,6,8,17,2019,18,141
7,4907,10,4,5,1,14,8,6,17,2019,18,141
8,799,10,4,5,1,13,9,4,17,2019,18,141
9,732,10,4,3,3,15,11,4,15,2019,18,141
10,534,9,4,2,3,14,13,1,14,2019,18,141
11,797,9,3,4,2,11,9,2,13,2019,18,141
12,728,9,3,4,2,13,11,2,13,2019,18,141
13,716,10,3,4,3,12,15,-3,13,2019,18,141
14,731,9,3,3,3,14,11,3,12,2019,18,141
15,718,9,2,6,1,11,10,1,12,2019,18,141
16,4665,9,2,4,3,12,10,2,10,2019,18,141
17,722,8,3,1,4,5,9,-4,10,2019,18,141
18,711,9,3,1,5,8,12,-4,10,2019,18,141
19,535,8,1,5,2,8,9,-1,8,2019,18,141
20,860,9,2,2,5,7,11,-4,8,2019,18,141
21,544,8,1,4,3,8,12,-4,7,2019,18,141
22,719,9,1,4,4,9,13,-4,7,2019,18,141
1,724,9,7,2,0,15,4,11,23,2019,19,141
2,547,10,7,2,1,15,6,9,23,2019,19,141
3,726,10,7,1,2,15,6,9,22,2019,19,141
4,723,9,6,2,1,17,7,10,20,2019,19,141
5,4906,9,5,3,1,14,9,5,18,2019,19,141
6,717,10,5,3,2,11,6,5,18,2019,19,141
7,4907,10,4,5,1,14,8,6,17,2019,19,141
8,799,10,4,5,1,13,9,4,17,2019,19,141
9,534,10,5,2,3,17,14,3,17,2019,19,141
10,731,10,4,3,3,15,11,4,15,2019,19,141
11,732,10,4,3,3,15,11,4,15,2019,19,141
12,797,9,3,4,2,11,9,2,13,2019,19,141
13,728,9,3,4,2,13,11,2,13,2019,19,141
14,716,10,3,4,3,12,15,-3,13,2019,19,141
15,718,9,2,6,1,11,10,1,12,2019,19,141
16,4665,10,2,5,3,14,12,2,11,2019,19,141
17,535,9,2,5,2,10,9,1,11,2019,19,141
18,722,9,3,2,4,6,10,-4,11,2019,19,141
19,711,10,3,1,6,9,15,-6,10,2019,19,141
20,860,9,2,2,5,7,11,-4,8,2019,19,141
21,719,9,1,4,4,9,13,-4,7,2019,19,141
22,544,9,1,4,4,9,15,-6,7,2019,19,141
1,724,9,7,2,0,15,4,11,23,2019,20,141
2,547,10,7,2,1,15,6,9,23,2019,20,141
3,726,10,7,1,2,15,6,9,22,2019,20,141
4,717,11,6,3,2,13,6,7,21,2019,20,141
5,723,9,6,2,1,17,7,10,20,2019,20,141
6,4907,11,5,5,1,16,8,8,20,2019,20,141
7,799,11,5,5,1,15,9,6,20,2019,20,141
8,4906,10,5,4,1,16,11,5,19,2019,20,141
9,732,11,5,3,3,17,11,6,18,2019,20,141
10,534,10,5,2,3,17,14,3,17,2019,20,141
11,728,10,4,4,2,14,11,3,16,2019,20,141
12,731,10,4,3,3,15,11,4,15,2019,20,141
13,797,10,3,4,3,13,12,1,13,2019,20,141
14,716,11,3,4,4,13,17,-4,13,2019,20,141
15,718,10,2,6,2,11,12,-1,12,2019,20,141
16,4665,10,2,5,3,14,12,2,11,2019,20,141
17,535,9,2,5,2,10,9,1,11,2019,20,141
18,722,9,3,2,4,6,10,-4,11,2019,20,141
19,711,10,3,1,6,9,15,-6,10,2019,20,141
20,860,10,2,3,5,7,11,-4,9,2019,20,141
21,719,10,1,5,4,9,13,-4,8,2019,20,141
22,544,9,1,4,4,9,15,-6,7,2019,20,141
1,726,11,8,1,2,17,7,10,25,2019,21,141
2,724,10,7,2,1,17,8,9,23,2019,21,141
3,547,11,7,2,2,15,9,6,23,2019,21,141
4,717,11,6,3,2,13,6,7,21,2019,21,141
5,723,10,6,2,2,19,10,9,20,2019,21,141
6,4907,11,5,5,1,16,8,8,20,2019,21,141
7,799,11,5,5,1,15,9,6,20,2019,21,141
8,4906,10,5,4,1,16,11,5,19,2019,21,141
9,732,11,5,3,3,17,11,6,18,2019,21,141
10,534,11,5,3,3,18,15,3,18,2019,21,141
11,728,10,4,4,2,14,11,3,16,2019,21,141
12,731,11,4,3,4,15,12,3,15,2019,21,141
13,797,10,3,4,3,13,12,1,13,2019,21,141
14,716,11,3,4,4,13,17,-4,13,2019,21,141
15,4665,11,2,6,3,15,13,2,12,2019,21,141
16,535,10,2,6,2,11,10,1,12,2019,21,141
17,718,10,2,6,2,11,12,-1,12,2019,21,141
18,722,10,3,2,5,6,11,-5,11,2019,21,141
19,711,11,3,2,6,10,16,-6,11,2019,21,141
20,544,10,2,4,4,11,16,-5,10,2019,21,141
21,860,10,2,3,5,7,11,-4,9,2019,21,141
22,719,10,1,5,4,9,13,-4,8,2019,21,141
1,726,11,8,1,2,17,7,10,25,2019,22,141
2,724,10,7,2,1,17,8,9,23,2019,22,141
3,547,11,7,2,2,15,9,6,23,2019,22,141
4,4907,12,5,6,1,16,8,8,21,2019,22,141
5,732,12,6,3,3,19,11,8,21,2019,22,141
6,799,12,5,6,1,15,9,6,21,2019,22,141
7,717,12,6,3,3,13,7,6,21,2019,22,141
8,723,10,6,2,2,19,10,9,20,2019,22,141
9,4906,11,5,5,1,16,11,5,20,2019,22,141
10,728,11,5,4,2,15,11,4,19,2019,22,141
11,534,11,5,3,3,18,15,3,18,2019,22,141
12,731,11,4,3,4,15,12,3,15,2019,22,141
13,797,11,3,5,3,14,13,1,14,2019,22,141
14,718,11,2,7,2,12,13,-1,13,2019,22,141
15,716,12,3,4,5,13,21,-8,13,2019,22,141
16,4665,11,2,6,3,15,13,2,12,2019,22,141
17,535,10,2,6,2,11,10,1,12,2019,22,141
18,719,11,2,5,4,13,15,-2,11,2019,22,141
19,722,10,3,2,5,6,11,-5,11,2019,22,141
20,711,11,3,2,6,10,16,-6,11,2019,22,141
21,860,11,2,4,5,7,11,-4,10,2019,22,141
22,544,10,2,4,4,11,16,-5,10,2019,22,141
1,726,12,9,1,2,19,8,11,28,2019,23,141
2,547,12,8,2,2,18,10,8,26,2019,23,141
3,724,11,7,3,1,20,11,9,24,2019,23,141
4,723,11,7,2,2,21,10,11,23,2019,23,141
5,728,12,6,4,2,16,11,5,22,2019,23,141
6,4907,12,5,6,1,16,8,8,21,2019,23,141
7,732,12,6,3,3,19,11,8,21,2019,23,141
8,799,12,5,6,1,15,9,6,21,2019,23,141
9,717,12,6,3,3,13,7,6,21,2019,23,141
10,4906,11,5,5,1,16,11,5,20,2019,23,141
11,731,12,5,3,4,16,12,4,18,2019,23,141
12,534,12,5,3,4,18,16,2,18,2019,23,141
13,535,11,3,6,2,12,10,2,15,2019,23,141
14,797,11,3,5,3,14,13,1,14,2019,23,141
15,718,11,2,7,2,12,13,-1,13,2019,23,141
16,544,11,3,4,4,13,17,-4,13,2019,23,141
17,716,12,3,4,5,13,21,-8,13,2019,23,141
18,4665,11,2,6,3,15,13,2,12,2019,23,141
19,722,11,3,3,5,7,12,-5,12,2019,23,141
20,711,12,3,3,6,12,18,-6,12,2019,23,141
21,719,11,2,5,4,13,15,-2,11,2019,23,141
22,860,11,2,4,5,7,11,-4,10,2019,23,141
1,726,12,9,1,2,19,8,11,28,2019,24,141
2,547,12,8,2,2,18,10,8,26,2019,24,141
3,724,11,7,3,1,20,11,9,24,2019,24,141
4,717,13,7,3,3,15,7,8,24,2019,24,141
5,723,11,7,2,2,21,10,11,23,2019,24,141
6,4907,13,5,7,1,17,9,8,22,2019,24,141
7,799,13,5,7,1,16,10,6,22,2019,24,141
8,728,12,6,4,2,16,11,5,22,2019,24,141
9,732,12,6,3,3,19,11,8,21,2019,24,141
10,4906,12,5,6,1,16,11,5,21,2019,24,141
11,731,12,5,3,4,16,12,4,18,2019,24,141
12,534,12,5,3,4,18,16,2,18,2019,24,141
13,544,12,4,4,4,14,17,-3,16,2019,24,141
14,716,13,4,4,5,14,21,-7,16,2019,24,141
15,535,11,3,6,2,12,10,2,15,2019,24,141
16,797,12,3,6,3,15,14,1,15,2019,24,141
17,718,12,2,8,2,13,14,-1,14,2019,24,141
18,719,12,3,5,4,14,15,-1,14,2019,24,141
19,4665,12,2,7,3,16,14,2,13,2019,24,141
20,722,11,3,3,5,7,12,-5,12,2019,24,141
21,711,12,3,3,6,12,18,-6,12,2019,24,141
22,860,12,2,4,6,8,13,-5,10,2019,24,141
1,726,13,10,1,2,21,9,12,31,2019,25,141
2,724,12,8,3,1,21,11,10,27,2019,25,141
3,547,13,8,3,2,19,11,8,27,2019,25,141
4,732,13,7,3,3,20,11,9,24,2019,25,141
5,717,13,7,3,3,15,7,8,24,2019,25,141
6,723,12,7,2,3,21,12,9,23,2019,25,141
7,728,13,6,5,2,17,12,5,23,2019,25,141
8,4907,13,5,7,1,17,9,8,22,2019,25,141
9,799,13,5,7,1,16,10,6,22,2019,25,141
10,4906,12,5,6,1,16,11,5,21,2019,25,141
11,731,13,6,3,4,17,12,5,21,2019,25,141
12,534,13,5,4,4,18,16,2,19,2019,25,141
13,535,12,3,7,2,14,12,2,16,2019,25,141
14,544,12,4,4,4,14,17,-3,16,2019,25,141
15,716,13,4,4,5,14,21,-7,16,2019,25,141
16,797,12,3,6,3,15,14,1,15,2019,25,141
17,711,13,4,3,6,15,19,-4,15,2019,25,141
18,718,12,2,8,2,13,14,-1,14,2019,25,141
19,719,12,3,5,4,14,15,-1,14,2019,25,141
20,4665,12,2,7,3,16,14,2,13,2019,25,141
21,722,12,3,3,6,7,13,-6,12,2019,25,141
22,860,12,2,4,6,8,13,-5,10,2019,25,141
1,726,13,10,1,2,21,9,12,31,2019,26,141
2,724,13,8,4,1,22,12,10,28,2019,26,141
3,547,13,8,3,2,19,11,8,27,2019,26,141
4,4907,14,6,7,1,20,10,10,25,2019,26,141
5,717,14,7,4,3,16,8,8,25,2019,26,141
6,732,13,7,3,3,20,11,9,24,2019,26,141
7,723,12,7,2,3,21,12,9,23,2019,26,141
8,799,14,5,8,1,16,10,6,23,2019,26,141
9,728,13,6,5,2,17,12,5,23,2019,26,141
10,731,13,6,3,4,17,12,5,21,2019,26,141
11,4906,13,5,6,2,16,12,4,21,2019,26,141
12,534,13,5,4,4,18,16,2,19,2019,26,141
13,544,13,5,4,4,16,18,-2,19,2019,26,141
14,797,13,4,6,3,17,14,3,18,2019,26,141
15,718,13,3,8,2,16,15,1,17,2019,26,141
16,719,13,4,5,4,16,16,0,17,2019,26,141
17,535,12,3,7,2,14,12,2,16,2019,26,141
18,716,13,4,4,5,14,21,-7,16,2019,26,141
19,711,13,4,3,6,15,19,-4,15,2019,26,141
20,4665,13,2,8,3,17,15,2,14,2019,26,141
21,860,13,3,4,6,9,13,-4,13,2019,26,141
22,722,12,3,3,6,7,13,-6,12,2019,26,141
1,726,13,10,1,2,21,9,12,31,2019,27,141
2,547,14,9,3,2,20,11,9,30,2019,27,141
3,724,13,8,4,1,22,12,10,28,2019,27,141
4,4907,14,6,7,1,20,10,10,25,2019,27,141
5,732,14,7,4,3,20,11,9,25,2019,27,141
6,717,14,7,4,3,16,8,8,25,2019,27,141
7,728,14,6,6,2,18,13,5,24,2019,27,141
8,723,13,7,2,4,21,13,8,23,2019,27,141
9,799,14,5,8,1,16,10,6,23,2019,27,141
10,731,14,6,4,4,19,14,5,22,2019,27,141
11,4906,13,5,6,2,16,12,4,21,2019,27,141
12,535,13,4,7,2,16,13,3,19,2019,27,141
13,534,14,5,4,5,19,18,1,19,2019,27,141
14,544,13,5,4,4,16,18,-2,19,2019,27,141
15,797,13,4,6,3,17,14,3,18,2019,27,141
16,718,13,3,8,2,16,15,1,17,2019,27,141
17,719,13,4,5,4,16,16,0,17,2019,27,141
18,716,14,4,5,5,16,23,-7,17,2019,27,141
19,711,14,4,3,7,15,20,-5,15,2019,27,141
20,4665,13,2,8,3,17,15,2,14,2019,27,141
21,722,13,3,4,6,8,14,-6,13,2019,27,141
22,860,14,3,4,7,11,17,-6,13,2019,27,141
1,726,14,11,1,2,24,11,13,34,2019,28,141
2,547,14,9,3,2,20,11,9,30,2019,28,141
3,724,14,8,4,2,22,13,9,28,2019,28,141
4,4907,15,6,8,1,20,10,10,26,2019,28,141
5,717,15,7,5,3,17,9,8,26,2019,28,141
6,732,14,7,4,3,20,11,9,25,2019,28,141
7,799,15,5,9,1,17,11,6,24,2019,28,141
8,728,14,6,6,2,18,13,5,24,2019,28,141
9,723,13,7,2,4,21,13,8,23,2019,28,141
10,731,14,6,4,4,19,14,5,22,2019,28,141
11,4906,14,5,6,3,16,13,3,21,2019,28,141
12,544,14,5,5,4,18,20,-2,20,2019,28,141
13,535,13,4,7,2,16,13,3,19,2019,28,141
14,534,14,5,4,5,19,18,1,19,2019,28,141
15,797,14,4,6,4,18,16,2,18,2019,28,141
16,719,14,4,6,4,16,16,0,18,2019,28,141
17,718,14,3,8,3,17,17,0,17,2019,28,141
18,716,14,4,5,5,16,23,-7,17,2019,28,141
19,711,14,4,3,7,15,20,-5,15,2019,28,141
20,4665,14,2,8,4,17,17,0,14,2019,28,141
21,722,13,3,4,6,8,14,-6,13,2019,28,141
22,860,14,3,4,7,11,17,-6,13,2019,28,141
1,726,14,11,1,2,24,11,13,34,2019,29,141
2,547,15,10,3,2,22,11,11,33,2019,29,141
3,732,15,8,4,3,23,12,11,28,2019,29,141
4,724,14,8,4,2,22,13,9,28,2019,29,141
5,728,15,7,6,2,20,13,7,27,2019,29,141
6,4907,15,6,8,1,20,10,10,26,2019,29,141
7,717,15,7,5,3,17,9,8,26,2019,29,141
8,731,15,7,4,4,20,14,6,25,2019,29,141
9,723,14,7,3,4,21,13,8,24,2019,29,141
10,799,15,5,9,1,17,11,6,24,2019,29,141
11,535,14,5,7,2,18,13,5,22,2019,29,141
12,4906,14,5,6,3,16,13,3,21,2019,29,141
13,719,15,5,6,4,17,16,1,21,2019,29,141
14,544,14,5,5,4,18,20,-2,20,2019,29,141
15,716,15,5,5,5,17,23,-6,20,2019,29,141
16,534,14,5,4,5,19,18,1,19,2019,29,141
